,id,type,label,weight,color,relationship,x,y
414,예산군,,,33,,맥주->예산군,-113.37818,105.98326
415,운동장,,,15,,맥주->운동장,117.05119,153.92593
416,유튜브,,,17,,맥주->유튜브,-104.81366,91.65139
417,종합,,,17,,맥주->종합,91.31696,81.30131
418,주말,,,29,,맥주->주말,46.73117,104.593475
419,주차장,,,35,,맥주->주차장,-73.24466,108.82768
420,지역,,,15,,맥주->지역,-18.755045,167.47563
421,첫날,,,10,,맥주->첫날,35.734936,240.96199
422,축제,,,156,,맥주->축제,-1.6428285,190.25935
423,쿠폰,,,38,,맥주->쿠폰,-161.42294,140.6353
424,페스티벌,,,70,,맥주->페스티벌,-105.45465,161.17717
425,편의점,,,10,,맥주->편의점,82.33302,201.34155
426,한국,,,13,,맥주->한국,-132.95302,147.62273
427,시장,,,28,,메뉴->시장,-159.35388,30.38863
428,예산,,,34,,메뉴->예산,-26.824505,-95.4268
429,시장,,,22,,무료->시장,-159.35388,30.38863
430,예산,,,36,,무료->예산,-26.824505,-95.4268
431,축제,,,12,,무료->축제,-1.6428285,190.25935
432,시장,,,33,,방문->시장,-159.35388,30.38863
433,예산,,,39,,방문->예산,-26.824505,-95.4268
434,예산,,,16,,방문객->예산,-26.824505,-95.4268
435,시장,,,11,,방법->시장,-159.35388,30.38863
436,예산,,,10,,방법->예산,-26.824505,-95.4268
437,시장,,,48,,백종원->시장,-159.35388,30.38863
438,예산,,,53,,백종원->예산,-26.824505,-95.4268
439,시장,,,13,,볶음->시장,-159.35388,30.38863
440,예산,,,20,,블로그->예산,-26.824505,-95.4268
441,예산,,,10,,산맥->예산,-26.824505,-95.4268
442,축제,,,10,,산맥->축제,-1.6428285,190.25935
443,시간,,,10,,산시->시간,-52.60111,31.353973
444,시장,,,32,,산시->시장,-159.35388,30.38863
445,애플파이,,,11,,산시->애플파이,-128.7808,-40.169655
446,예산,,,42,,산시->예산,-26.824505,-95.4268
447,유튜브,,,19,,산시->유튜브,-104.81366,91.65139
448,이웃,,,16,,산시->이웃,35.125107,3.5738628
449,점심,,,10,,산시->점심,86.93622,18.919552
450,주말,,,21,,산시->주말,46.73117,104.593475
451,주차장,,,24,,산시->주차장,-73.24466,108.82768
452,추가,,,15,,산시->추가,76.179665,-46.218803
453,축제,,,18,,산시->축제,-1.6428285,190.25935
454,코리아,,,10,,산시->코리아,28.104282,28.051048
455,테이블,,,13,,산시->테이블,87.626335,-14.072617
456,시장,,,42,,서울->시장,-159.35388,30.38863
457,예산,,,56,,서울->예산,-26.824505,-95.4268
458,축제,,,10,,서울->축제,-1.6428285,190.25935
459,페스티벌,,,11,,서울->페스티벌,-105.45465,161.17717
460,예산,,,10,,셔틀버스->예산,-26.824505,-95.4268
461,예산,,,10,,소개->예산,-26.824505,-95.4268
462,시장,,,52,,시간->시장,-159.35388,30.38863
463,영업,,,33,,시간->영업,84.62825,-75.80196
464,예산,,,74,,시간->예산,-26.824505,-95.4268
465,운영,,,17,,시간->운영,-141.81392,-117.15039
466,애플파이,,,31,,시장->애플파이,-128.7808,-40.169655
467,없다,,,15,,시장->없다,-166.9531,-199.09482
468,여름,,,19,,시장->여름,-149.43533,-198.91248
469,여행,,,12,,시장->여행,-173.86755,-132.32503
470,영업,,,17,,시장->영업,84.62825,-75.80196
471,예산,,,1170,,시장->예산,-26.824505,-95.4268
472,예산군,,,25,,시장->예산군,-113.37818,105.98326
473,예약,,,49,,시장->예약,-224.36412,80.01564
474,오늘,,,13,,시장->오늘,-51.890457,-204.7698
475,운영,,,12,,시장->운영,-141.81392,-117.15039
476,웨이,,,11,,시장->웨이,-241.84613,-166.74144
477,유튜브,,,48,,시장->유튜브,-104.81366,91.65139
478,이다,,,24,,시장->이다,81.91007,-122.82231
479,이번,,,13,,시장->이번,-239.49133,-66.155365
480,이용,,,10,,시장->이용,-406.3506,127.269966
481,이웃,,,16,,시장->이웃,35.125107,3.5738628
482,장터,,,38,,시장->장터,62.598557,58.22014
483,전통,,,23,,시장->전통,-275.62735,-22.526445
484,점심,,,24,,시장->점심,86.93622,18.919552
485,종합,,,10,,시장->종합,91.31696,81.30131
486,주말,,,50,,시장->주말,46.73117,104.593475
487,주차,,,30,,시장->주차,-325.3888,-27.478186
488,주차장,,,91,,시장->주차장,-73.24466,108.82768
489,중국집,,,11,,시장->중국집,-376.22314,185.72743
490,지역,,,30,,시장->지역,-18.755045,167.47563
491,추가,,,11,,시장->추가,76.179665,-46.218803
492,추천,,,23,,시장->추천,-272.4684,-144.38087
493,축제,,,125,,시장->축제,-1.6428285,190.25935
494,충남,,,26,,시장->충남,-298.9646,14.452658
495,카페,,,21,,시장->카페,-255.06815,73.75937
496,코리아,,,53,,시장->코리아,28.104282,28.051048
497,쿠폰,,,18,,시장->쿠폰,-161.42294,140.6353
498,테이블,,,30,,시장->테이블,87.626335,-14.072617
499,판매,,,10,,시장->판매,-204.39363,-179.10132
500,페스티벌,,,57,,시장->페스티벌,-105.45465,161.17717
501,한국,,,18,,시장->한국,-132.95302,147.62273
502,활성화,,,23,,시장->활성화,34.50878,166.20784
503,예산,,,12,,식당->예산,-26.824505,-95.4268
504,예산,,,12,,애플->예산,-26.824505,-95.4268
505,예산,,,36,,애플파이->예산,-26.824505,-95.4268
506,예산,,,10,,약과->예산,-26.824505,-95.4268
507,예산,,,17,,없다->예산,-26.824505,-95.4268
508,예산,,,24,,여름->예산,-26.824505,-95.4268
509,예산,,,31,,여행->예산,-26.824505,-95.4268
510,예산,,,28,,영업->예산,-26.824505,-95.4268
511,예산군,,,35,,예산->예산군,-113.37818,105.98326
512,예약,,,55,,예산->예약,-224.36412,80.01564
513,오늘,,,17,,예산->오늘,-51.890457,-204.7698
514,오름,,,11,,예산->오름,108.134415,-228.55411
515,운동장,,,32,,예산->운동장,117.05119,153.92593
516,운영,,,15,,예산->운영,-141.81392,-117.15039
517,월요일,,,10,,예산->월요일,157.5624,-275.84833
518,웨이,,,15,,예산->웨이,-241.84613,-166.74144
519,유튜브,,,59,,예산->유튜브,-104.81366,91.65139
520,의자,,,11,,예산->의자,-10.621892,-402.01508
521,이다,,,25,,예산->이다,81.91007,-122.82231
522,이번,,,21,,예산->이번,-239.49133,-66.155365
523,이웃,,,25,,예산->이웃,35.125107,3.5738628
524,자마자,,,12,,예산->자마자,-221.90681,-331.24643
525,장점,,,17,,예산->장점,222.09375,-121.40815
526,장터,,,80,,예산->장터,62.598557,58.22014
527,저렴하다,,,11,,예산->저렴하다,109.102005,-288.67618
528,전통,,,16,,예산->전통,-275.62735,-22.526445
529,점심,,,29,,예산->점심,86.93622,18.919552
530,점심시간,,,10,,예산->점심시간,243.03062,-227.54259
531,정보,,,10,,예산->정보,-252.18802,-297.57196
532,제주,,,11,,예산->제주,244.8236,68.43811
533,종합,,,45,,예산->종합,91.31696,81.30131
534,좋다,,,14,,예산->좋다,286.35284,-99.93458
535,주말,,,64,,예산->주말,46.73117,104.593475
536,주차,,,42,,예산->주차,-325.3888,-27.478186
537,주차장,,,144,,예산->주차장,-73.24466,108.82768
538,지역,,,43,,예산->지역,-18.755045,167.47563
539,첫날,,,17,,예산->첫날,35.734936,240.96199
540,추가,,,20,,예산->추가,76.179665,-46.218803
541,추천,,,33,,예산->추천,-272.4684,-144.38087
542,축제,,,255,,예산->축제,-1.6428285,190.25935
543,충남,,,37,,예산->충남,-298.9646,14.452658
544,카페,,,35,,예산->카페,-255.06815,73.75937
545,칼국수,,,11,,예산->칼국수,181.94745,-188.87695
546,코리아,,,61,,예산->코리아,28.104282,28.051048
547,쿠폰,,,28,,예산->쿠폰,-161.42294,140.6353
548,터미널,,,19,,예산->터미널,208.8737,32.41997
549,테이블,,,35,,예산->테이블,87.626335,-14.072617
550,토요일,,,14,,예산->토요일,-57.737762,-347.3221
551,판매,,,17,,예산->판매,-204.39363,-179.10132
552,페스티벌,,,96,,예산->페스티벌,-105.45465,161.17717
553,편의점,,,16,,예산->편의점,82.33302,201.34155
554,한국,,,25,,예산->한국,-132.95302,147.62273
555,활성화,,,26,,예산->활성화,34.50878,166.20784
556,유튜브,,,12,,예산군->유튜브,-104.81366,91.65139
557,주차장,,,11,,예산군->주차장,-73.24466,108.82768
558,종합,,,30,,운동장->종합,91.31696,81.30131
559,추가,,,41,,이웃->추가,76.179665,-46.218803
560,터미널,,,10,,종합->터미널,208.8737,32.41997
561,축제,,,14,,주말->축제,-1.6428285,190.25935
562,축제,,,26,,주차장->축제,-1.6428285,190.25935
563,축제,,,26,,지역->축제,-1.6428285,190.25935
564,활성화,,,29,,지역->활성화,34.50878,166.20784
565,활성화,,,12,,축제->활성화,34.50878,166.20784
