Video_ID,Video_Title,Channel_Title,author,comment,published_at,published_at_timestamp,votes,replies,heart,reply,published_at_datetime,published_at_korean,is_reply
JSyA9p7qnqg,"어머니 때부터 50년, 뜨거운 한여름에도 줄서서 먹는다는 대구 서문시장 명물 &#39;건진 국수&#39;│ 제면기 없이 하루 1,000 그릇! 국수 장인│한국기행│#골라듄다큐",EBSDocumentary (EBS 다큐),@user-kvclsoecnmjg59fu9ic,요즘은 cbal 대구라는 단어만 들어도 경기할라 그런다...  친일파 쪽빠리들. 나라를 일본에 팔고 싶어 안달난 놈들....,3개월 전,1720434508.686858,0,,False,False,2024-07-08 10:28:28.686857939,2024-07-08 10:28:28,False
JSyA9p7qnqg,"어머니 때부터 50년, 뜨거운 한여름에도 줄서서 먹는다는 대구 서문시장 명물 &#39;건진 국수&#39;│ 제면기 없이 하루 1,000 그릇! 국수 장인│한국기행│#골라듄다큐",EBSDocumentary (EBS 다큐),@김용철-i5g,그릇이ㅡ작아요ㅡ점심식사양이 좀 안됩니다ㅡ 그냥 오후새참 정도 ㅡ저는  이집25년전에 가고ㅡ 지금사장님ㅡ 옛날에 나무로된 ㅡ긴막대기로 골목에서 국수삶고 ㅡ 고기고명은ㅡ 그냥 생색내기용정도ㅡ 드시보면  찰영이랑ㅡ 차이납니다 ㅡ 저는 안갑니다,3개월 전(수정됨),1720434509.097604,0,,False,False,2024-07-08 10:28:29.097604036,2024-07-08 10:28:29,False
JSyA9p7qnqg,"어머니 때부터 50년, 뜨거운 한여름에도 줄서서 먹는다는 대구 서문시장 명물 &#39;건진 국수&#39;│ 제면기 없이 하루 1,000 그릇! 국수 장인│한국기행│#골라듄다큐",EBSDocumentary (EBS 다큐),@까꿍까꿍-e4c,서문시장에서 저집이 제일 맛있다. 요즘도 서문시장가면 저 집에 갑니다,11개월 전,1699439309.54065,1,,False,False,2023-11-08 10:28:29.540649891,2023-11-08 10:28:29,False
JSyA9p7qnqg,"어머니 때부터 50년, 뜨거운 한여름에도 줄서서 먹는다는 대구 서문시장 명물 &#39;건진 국수&#39;│ 제면기 없이 하루 1,000 그릇! 국수 장인│한국기행│#골라듄다큐",EBSDocumentary (EBS 다큐),@만득이-l5z,"서문시장은 국힘놈들만
처먹어라
매국노 텃밭",1년 전(수정됨),1696760909.6637,0,,False,False,2023-10-08 10:28:29.663700104,2023-10-08 10:28:29,False
JSyA9p7qnqg,"어머니 때부터 50년, 뜨거운 한여름에도 줄서서 먹는다는 대구 서문시장 명물 &#39;건진 국수&#39;│ 제면기 없이 하루 1,000 그릇! 국수 장인│한국기행│#골라듄다큐",EBSDocumentary (EBS 다큐),@BegaW,어느 가계인지 궁금합니다. 공유해 주셔서 감사합니다. 수고하세요.,1년 전,1696760909.824445,3,,False,False,2023-10-08 10:28:29.824445009,2023-10-08 10:28:29,False
JSyA9p7qnqg,"어머니 때부터 50년, 뜨거운 한여름에도 줄서서 먹는다는 대구 서문시장 명물 &#39;건진 국수&#39;│ 제면기 없이 하루 1,000 그릇! 국수 장인│한국기행│#골라듄다큐",EBSDocumentary (EBS 다큐),@some1828,으 드러워,1년 전,1696760909.951154,1,1,False,False,2023-10-08 10:28:29.951153994,2023-10-08 10:28:29,False
JSyA9p7qnqg,"어머니 때부터 50년, 뜨거운 한여름에도 줄서서 먹는다는 대구 서문시장 명물 &#39;건진 국수&#39;│ 제면기 없이 하루 1,000 그릇! 국수 장인│한국기행│#골라듄다큐",EBSDocumentary (EBS 다큐),@liuliuvlog3646,엠쥐들 휼뎜에 빠진애들 ★양★차★포★커★ 에서 지금 환장하고 득본다더라 ㄷㄷ,1년 전,1696760910.086568,0,,False,False,2023-10-08 10:28:30.086568117,2023-10-08 10:28:30,False
JSyA9p7qnqg,"어머니 때부터 50년, 뜨거운 한여름에도 줄서서 먹는다는 대구 서문시장 명물 &#39;건진 국수&#39;│ 제면기 없이 하루 1,000 그릇! 국수 장인│한국기행│#골라듄다큐",EBSDocumentary (EBS 다큐),@민정희-e9s,위생은  그닥  😂,1년 전,1696760910.212405,6,1,False,False,2023-10-08 10:28:30.212404966,2023-10-08 10:28:30,False
JSyA9p7qnqg,"어머니 때부터 50년, 뜨거운 한여름에도 줄서서 먹는다는 대구 서문시장 명물 &#39;건진 국수&#39;│ 제면기 없이 하루 1,000 그릇! 국수 장인│한국기행│#골라듄다큐",EBSDocumentary (EBS 다큐),@Mediterranean-Sea,Pd님요...사장님 요리하시는데 자꾸 침 튀게 말 거실랍니까?,1년 전(수정됨),1696760910.353159,11,,False,False,2023-10-08 10:28:30.353158951,2023-10-08 10:28:30,False
JSyA9p7qnqg,"어머니 때부터 50년, 뜨거운 한여름에도 줄서서 먹는다는 대구 서문시장 명물 &#39;건진 국수&#39;│ 제면기 없이 하루 1,000 그릇! 국수 장인│한국기행│#골라듄다큐",EBSDocumentary (EBS 다큐),@cdl5784,상호가무었인가요,1년 전,1696760910.510109,3,,False,False,2023-10-08 10:28:30.510108947,2023-10-08 10:28:30,False
JSyA9p7qnqg,"어머니 때부터 50년, 뜨거운 한여름에도 줄서서 먹는다는 대구 서문시장 명물 &#39;건진 국수&#39;│ 제면기 없이 하루 1,000 그릇! 국수 장인│한국기행│#골라듄다큐",EBSDocumentary (EBS 다큐),@cdl5784,서문시장위치가어딘지알고싶내요,1년 전,1696760910.659587,7,1,False,False,2023-10-08 10:28:30.659586906,2023-10-08 10:28:30,False
JSyA9p7qnqg,"어머니 때부터 50년, 뜨거운 한여름에도 줄서서 먹는다는 대구 서문시장 명물 &#39;건진 국수&#39;│ 제면기 없이 하루 1,000 그릇! 국수 장인│한국기행│#골라듄다큐",EBSDocumentary (EBS 다큐),@이갑희-d3i,수박이고 나발이고 선거 좀 똑바로 좀해라. 어디 사람이 없다고 짐승과 사람을 구분을 못하는 동족들아 .. 에라 ..,1년 전,1696760911.021732,0,,False,True,2023-10-08 10:28:31.021732092,2023-10-08 10:28:31,True
JSyA9p7qnqg,"어머니 때부터 50년, 뜨거운 한여름에도 줄서서 먹는다는 대구 서문시장 명물 &#39;건진 국수&#39;│ 제면기 없이 하루 1,000 그릇! 국수 장인│한국기행│#골라듄다큐",EBSDocumentary (EBS 다큐),@욜라뽕따이-h2n,오홍~ 혼나용!,1년 전,1696760911.32859,1,,False,True,2023-10-08 10:28:31.328589916,2023-10-08 10:28:31,True
JSyA9p7qnqg,"어머니 때부터 50년, 뜨거운 한여름에도 줄서서 먹는다는 대구 서문시장 명물 &#39;건진 국수&#39;│ 제면기 없이 하루 1,000 그릇! 국수 장인│한국기행│#골라듄다큐",EBSDocumentary (EBS 다큐),@돌-b4w,대구 서문시장역,1년 전,1696760911.591313,2,,False,True,2023-10-08 10:28:31.591312885,2023-10-08 10:28:31,True
ZrHV3etK-n4,대구에서 7년째 운영중인 서문 대왕 카스테라 - korean street food,Foodie People 푸디피플,@최향옥-r7w,지금도하나요 ?,2개월 전,1723112908.694129,0,,False,False,2024-08-08 10:28:28.694128990,2024-08-08 10:28:28,False
ZrHV3etK-n4,대구에서 7년째 운영중인 서문 대왕 카스테라 - korean street food,Foodie People 푸디피플,@komedikvidyolar,Nasib bo'llsa shundan yeb ko'raman😋😋😋,9개월 전,1704709709.110608,1,,False,False,2024-01-08 10:28:29.110608101,2024-01-08 10:28:29,False
ZrHV3etK-n4,대구에서 7년째 운영중인 서문 대왕 카스테라 - korean street food,Foodie People 푸디피플,@hermajesty52,Beautiful,10개월 전,1702031309.549142,0,,False,False,2023-12-08 10:28:29.549141884,2023-12-08 10:28:29,False
ZrHV3etK-n4,대구에서 7년째 운영중인 서문 대왕 카스테라 - korean street food,Foodie People 푸디피플,@이름-k2d8m,여기 자주 사먹는데 항상 맛있게 먹음 특히 나오자마자 먹으면 질질싼다,1년 전,1696760909.672834,1,,False,False,2023-10-08 10:28:29.672833920,2023-10-08 10:28:29,False
ZrHV3etK-n4,대구에서 7년째 운영중인 서문 대왕 카스테라 - korean street food,Foodie People 푸디피플,@b.k3756,와 진짜 포동포동 마싯어보임 ㅠ,1년 전,1696760909.822823,3,,False,False,2023-10-08 10:28:29.822823048,2023-10-08 10:28:29,False
ZrHV3etK-n4,대구에서 7년째 운영중인 서문 대왕 카스테라 - korean street food,Foodie People 푸디피플,@민물장어탕,대박,1년 전,1696760909.954164,0,,False,False,2023-10-08 10:28:29.954164028,2023-10-08 10:28:29,False
ZrHV3etK-n4,대구에서 7년째 운영중인 서문 대왕 카스테라 - korean street food,Foodie People 푸디피플,@elpasowedding9941,생크림이랑먹으면 더 맛있어요,1년 전,1696760910.078858,3,,False,False,2023-10-08 10:28:30.078857899,2023-10-08 10:28:30,False
ZrHV3etK-n4,대구에서 7년째 운영중인 서문 대왕 카스테라 - korean street food,Foodie People 푸디피플,@정재은-q3w,진짜 맛있겠다 ㅠㅠ,1년 전,1696760910.211792,6,,False,False,2023-10-08 10:28:30.211791992,2023-10-08 10:28:30,False
ZrHV3etK-n4,대구에서 7년째 운영중인 서문 대왕 카스테라 - korean street food,Foodie People 푸디피플,@homochka1509,как я хочу это попробовааааааать,1년 전,1696760910.354214,2,,False,False,2023-10-08 10:28:30.354213953,2023-10-08 10:28:30,False
ZrHV3etK-n4,대구에서 7년째 운영중인 서문 대왕 카스테라 - korean street food,Foodie People 푸디피플,@송현채-b1y,폭신폭신 맛있음. 몇번 사먹어밨는데 커피랑 같이먹으면 ..더 마시따,1년 전,1696760910.509546,5,,False,False,2023-10-08 10:28:30.509546041,2023-10-08 10:28:30,False
ZrHV3etK-n4,대구에서 7년째 운영중인 서문 대왕 카스테라 - korean street food,Foodie People 푸디피플,@kimennyoung,"여기는 살아남았네요.
왜관에 장수내과 맞은편에 있었는데...
그 방송사올때 식용유 많이 들어간게
왜? 이랬는데 어느날 보니 없어짐.
사람들의 무지함이란...",1년 전,1696760910.670807,22,,False,False,2023-10-08 10:28:30.670806885,2023-10-08 10:28:30,False
ZrHV3etK-n4,대구에서 7년째 운영중인 서문 대왕 카스테라 - korean street food,Foodie People 푸디피플,@epflr1,달인이면 자 안되고 감으로 정확히 자를수 있지 않나.?,1년 전,1696760910.790564,0,1,False,False,2023-10-08 10:28:30.790564060,2023-10-08 10:28:30,False
ZrHV3etK-n4,대구에서 7년째 운영중인 서문 대왕 카스테라 - korean street food,Foodie People 푸디피플,@가스탄아구창한입,이영돈이  뭐하나 ?  살아 남은곳이  있잖아 ~~  확실히  못하긋나? 눈물  입에서 나게 만들잖아,1년 전(수정됨),1696760910.921454,16,4,False,False,2023-10-08 10:28:30.921453953,2023-10-08 10:28:30,False
ZrHV3etK-n4,대구에서 7년째 운영중인 서문 대왕 카스테라 - korean street food,Foodie People 푸디피플,@바닐라-v1r,자를때 자를 갖다 대버리넹...,1년 전,1696760911.05778,4,4,False,False,2023-10-08 10:28:31.057780027,2023-10-08 10:28:31,False
ZrHV3etK-n4,대구에서 7년째 운영중인 서문 대왕 카스테라 - korean street food,Foodie People 푸디피플,@blueenglishstaffybreeder6956,What is it ?,1년 전,1696760911.166866,2,3,False,False,2023-10-08 10:28:31.166866064,2023-10-08 10:28:31,False
ZrHV3etK-n4,대구에서 7년째 운영중인 서문 대왕 카스테라 - korean street food,Foodie People 푸디피플,@Mokoko26,"물론 그만큼 오래 했으면 가능하겠지만
모두한테 똑같은 크기의 카스테라를 제공하고싶은 사장님의 마음도 있지 않을까 싶네요",1년 전,1696760911.434574,5,,False,True,2023-10-08 10:28:31.434573889,2023-10-08 10:28:31,True
ZrHV3etK-n4,대구에서 7년째 운영중인 서문 대왕 카스테라 - korean street food,Foodie People 푸디피플,@라이언-p6g8y,꼰?,1년 전,1696760911.73864,0,,False,True,2023-10-08 10:28:31.738640070,2023-10-08 10:28:31,True
ZrHV3etK-n4,대구에서 7년째 운영중인 서문 대왕 카스테라 - korean street food,Foodie People 푸디피플,@가스탄아구창한입, @라이언-p6g8y  너무 맛있어 보이고 집근처에도 종종 있어  먹고 싶을때  쉽게 사 먹을수  있었다. 지금은?  우리 지역만? 멸종  누구 덕분에,1년 전(수정됨),1696760911.870369,0,,False,True,2023-10-08 10:28:31.870368958,2023-10-08 10:28:31,True
ZrHV3etK-n4,대구에서 7년째 운영중인 서문 대왕 카스테라 - korean street food,Foodie People 푸디피플,@qwer5277,뭐라노 ㅋㅋ 말 ㅈ같이못하네 아재요,1년 전,1696760911.984505,0,,False,True,2023-10-08 10:28:31.984504938,2023-10-08 10:28:31,True
ZrHV3etK-n4,대구에서 7년째 운영중인 서문 대왕 카스테라 - korean street food,Foodie People 푸디피플,@jinagarden4256,지랄,9개월 전,1704709712.381539,0,,False,True,2024-01-08 10:28:32.381539106,2024-01-08 10:28:32,True
ZrHV3etK-n4,대구에서 7년째 운영중인 서문 대왕 카스테라 - korean street food,Foodie People 푸디피플,@성은-q4g,누군 적게주고 누군 많이주면 안되죠.,1년 전,1696760912.687072,3,,False,True,2023-10-08 10:28:32.687072039,2023-10-08 10:28:32,True
ZrHV3etK-n4,대구에서 7년째 운영중인 서문 대왕 카스테라 - korean street food,Foodie People 푸디피플,@스잉-x8f,대면 안되니? 무식한건 죄야 ㅎ,1년 전,1696760912.800661,0,,False,True,2023-10-08 10:28:32.800661087,2023-10-08 10:28:32,True
ZrHV3etK-n4,대구에서 7년째 운영중인 서문 대왕 카스테라 - korean street food,Foodie People 푸디피플,@이짱용-z5n,대괄없냐 저자로 연필끄적이는것도 아니고.,1년 전,1696760912.935198,0,,False,True,2023-10-08 10:28:32.935198069,2023-10-08 10:28:32,True
ZrHV3etK-n4,대구에서 7년째 운영중인 서문 대왕 카스테라 - korean street food,Foodie People 푸디피플,@sksskdi,칼은 되고 자는 안됨???,1년 전,1696760913.077405,10,,False,True,2023-10-08 10:28:33.077404976,2023-10-08 10:28:33,True
ZrHV3etK-n4,대구에서 7년째 운영중인 서문 대왕 카스테라 - korean street food,Foodie People 푸디피플,@SmokiWonKenobi,Looks like angel food or sponge cake,1년 전,1696760913.426588,0,,False,True,2023-10-08 10:28:33.426588058,2023-10-08 10:28:33,True
ZrHV3etK-n4,대구에서 7년째 운영중인 서문 대왕 카스테라 - korean street food,Foodie People 푸디피플,@장사꾼-m6b,카스테라,1년 전,1696760913.553105,0,,False,True,2023-10-08 10:28:33.553105116,2023-10-08 10:28:33,True
ZrHV3etK-n4,대구에서 7년째 운영중인 서문 대왕 카스테라 - korean street food,Foodie People 푸디피플,@다7온1잠-h4k,Grand Mother!!,1년 전,1696760913.657255,0,,False,True,2023-10-08 10:28:33.657254934,2023-10-08 10:28:33,True
eybQ4GweXE0,고추에 진심인 대구맛집 서문시장 얼큰이칼국수,용티의 푸드트립,@용티의푸드트립,"* 본 영상 속 상호 표기에 오류가 있어 알립니다.
얼큰이손수제비(X) -> 얼큰이칼국수(o) 입니다.
혼선을 드려 죄송합니다.

산더비 같이 제공되는 오이 고추가 인상적이었던 대구 서문시장 맛집 얼큰이칼국수입니다.

1. 주소 - 대구 중구 큰장로26길 25 서문시장 2지구 지하
2. 메뉴 - 얼큰이해물 칼국수, 수제비, 칼제비 (8천원)",1년 전(수정됨),1696760908.396716,2,2,False,False,2023-10-08 10:28:28.396716118,2023-10-08 10:28:28,False
eybQ4GweXE0,고추에 진심인 대구맛집 서문시장 얼큰이칼국수,용티의 푸드트립,@맨두-x9q,"전 대구 토박이로 단골집이에요 ㅠㅠ전 청양고추 따로 달라해서 청꼬랑 먹습니다 ㅋㅋㅋ아주 화끈하고 맵고 최고에요 매운데 시원~~한맛
순한 칼제비 칼국수 잔치국수 드시려면 같은 층에 국수사랑 가세요!!진짜 마싯는데 웨이팅이 있어용 ㅋㅋㅌ",2개월 전,1723112908.807233,0,,False,False,2024-08-08 10:28:28.807233095,2024-08-08 10:28:28,False
eybQ4GweXE0,고추에 진심인 대구맛집 서문시장 얼큰이칼국수,용티의 푸드트립,@박수현-s1v,포장되는지 궁금해요 ㅎㅎㅎㅎㅎㅎ,2개월 전,1723112909.227005,1,1,True,False,2024-08-08 10:28:29.227005005,2024-08-08 10:28:29,False
eybQ4GweXE0,고추에 진심인 대구맛집 서문시장 얼큰이칼국수,용티의 푸드트립,@Doolidoolii,지금 병원에 입원 중인데 얼큰이 너무 땡겨요 ㅠ 여긴 꼭 수제비로 드세요 ㅠㅠ,3개월 전,1720434509.670383,1,1,True,False,2024-07-08 10:28:29.670382977,2024-07-08 10:28:29,False
eybQ4GweXE0,고추에 진심인 대구맛집 서문시장 얼큰이칼국수,용티의 푸드트립,@탁열매-p5n,"맛있게 보여요
풋고추 비타민  많아 좋와요~
영상시청 잘하고요
3종 찍고갑니다~~❤❤❤❤❤😅😅😅😅😅",6개월 전,1712572110.127618,3,1,True,False,2024-04-08 10:28:30.127618074,2024-04-08 10:28:30,False
eybQ4GweXE0,고추에 진심인 대구맛집 서문시장 얼큰이칼국수,용티의 푸드트립,@시험쉬엄-c8p,밑에 가면 다 저렇다,11개월 전,1699439310.460996,2,,True,False,2023-11-08 10:28:30.460995913,2023-11-08 10:28:30,False
eybQ4GweXE0,고추에 진심인 대구맛집 서문시장 얼큰이칼국수,용티의 푸드트립,@눈사람-v2k,별로던데,11개월 전,1699439310.486339,1,,False,False,2023-11-08 10:28:30.486339092,2023-11-08 10:28:30,False
eybQ4GweXE0,고추에 진심인 대구맛집 서문시장 얼큰이칼국수,용티의 푸드트립,@무상정-c8p,부산이나 경남분이신가 말투가,1년 전,1696760910.515783,1,,True,False,2023-10-08 10:28:30.515783071,2023-10-08 10:28:30,False
eybQ4GweXE0,고추에 진심인 대구맛집 서문시장 얼큰이칼국수,용티의 푸드트립,@ninp9718,요기 존맛임 한번쯤 묵으러가셈,1년 전,1696760910.673754,3,,False,False,2023-10-08 10:28:30.673753977,2023-10-08 10:28:30,False
eybQ4GweXE0,고추에 진심인 대구맛집 서문시장 얼큰이칼국수,용티의 푸드트립,@곱단이-p7n,여기 2지구 지하에요.다른집도 비슷한데 얼큰수제비 이집만 번호표~기다리기 싫어서 다른집에가요,1년 전,1696760910.802331,4,,True,False,2023-10-08 10:28:30.802330971,2023-10-08 10:28:30,False
eybQ4GweXE0,고추에 진심인 대구맛집 서문시장 얼큰이칼국수,용티의 푸드트립,@이삐-q8c,ㅋㅋ 맞아요.. 대구 서문시장 수제비 칼국수 잔치국수 등… 먹으러 가면 오이고추 원없이 드시게 해 주십니디.,1년 전,1696760910.94054,5,,True,False,2023-10-08 10:28:30.940540075,2023-10-08 10:28:30,False
eybQ4GweXE0,고추에 진심인 대구맛집 서문시장 얼큰이칼국수,용티의 푸드트립,@blacktime4160,대구 서문시장 길거리수제비 기억나네 어릴적 많이먹었는데,1년 전,1696760911.068647,3,,True,False,2023-10-08 10:28:31.068646908,2023-10-08 10:28:31,False
eybQ4GweXE0,고추에 진심인 대구맛집 서문시장 얼큰이칼국수,용티의 푸드트립,@탑블레이드-d2u,안녕,1년 전,1696760911.179974,1,1,True,False,2023-10-08 10:28:31.179974079,2023-10-08 10:28:31,False
eybQ4GweXE0,고추에 진심인 대구맛집 서문시장 얼큰이칼국수,용티의 푸드트립,@gomsil_2,"주소 잘못 입력하신 거 같아요~
올려두신 주소는 이름이 서문시장 얼큰이손수제비인 가게예요.",1년 전,1696760911.466272,1,,True,True,2023-10-08 10:28:31.466272116,2023-10-08 10:28:31,True
eybQ4GweXE0,고추에 진심인 대구맛집 서문시장 얼큰이칼국수,용티의 푸드트립,@용티의푸드트립,​ @gomsil_2 네 수정했습니다 감사합니다,1년 전(수정됨),1696760911.581949,0,,False,True,2023-10-08 10:28:31.581948996,2023-10-08 10:28:31,True
eybQ4GweXE0,고추에 진심인 대구맛집 서문시장 얼큰이칼국수,용티의 푸드트립,@용티의푸드트립,포장은 생각을 못했네요. 보통은 그냥 드시고 가시더라구요.,2개월 전,1723112912.251534,0,,False,True,2024-08-08 10:28:32.251533985,2024-08-08 10:28:32,True
eybQ4GweXE0,고추에 진심인 대구맛집 서문시장 얼큰이칼국수,용티의 푸드트립,@용티의푸드트립,좋은 정보 감사합니다. 쾌유하세요.,3개월 전,1720434512.863705,0,,False,True,2024-07-08 10:28:32.863704920,2024-07-08 10:28:32,True
eybQ4GweXE0,고추에 진심인 대구맛집 서문시장 얼큰이칼국수,용티의 푸드트립,@용티의푸드트립,방문해 주셔서 감사합니다,6개월 전,1712572113.468918,0,,False,True,2024-04-08 10:28:33.468918085,2024-04-08 10:28:33,True
eybQ4GweXE0,고추에 진심인 대구맛집 서문시장 얼큰이칼국수,용티의 푸드트립,@용티의푸드트립,반갑습니다.~,1년 전,1696760913.749338,0,,False,True,2023-10-08 10:28:33.749337912,2023-10-08 10:28:33,True
D6gVvNQnR5A,대구서문시장 맛집 미성당 과 씨앗호떡과 함께하는 불청객썰,먹쪼이,@foodplay88,"Link 1:
https://youtube.com/shorts/D6gVvNQnR5A?si=6NuLoyk7QiKlNmF2

Link2 : 
https://youtube.com/shorts/PxwMU7WNSCY?si=PylX8Db-3pMcIfoe",9개월 전,1704709714.962957,0,1,False,False,2024-01-08 10:28:34.962956905,2024-01-08 10:28:34,False
D6gVvNQnR5A,대구서문시장 맛집 미성당 과 씨앗호떡과 함께하는 불청객썰,먹쪼이,@sin200,노래선택이 엄청 좋으신 선택같아요오오오옥😁,1년 전,1696760915.071276,0,,False,False,2023-10-08 10:28:35.071275949,2023-10-08 10:28:35,False
D6gVvNQnR5A,대구서문시장 맛집 미성당 과 씨앗호떡과 함께하는 불청객썰,먹쪼이,@foodplay88,한국어로 번역시 전시리즈 링크를 볼 수 있어요❤ (유튜브시스템이 시리즈연결이 안돼서 이렇게 밖에 안내드리지 못하는점 죄송😢),9개월 전,1704709715.658487,0,,False,True,2024-01-08 10:28:35.658487082,2024-01-08 10:28:35,True
5dN1b-uLuHk,#대구여행 1탄 대구 먹방🤤🩷,세린게티 serenegetti,@serenegetti,"즈후...맛..맛있었다 🤧 
저장해두고 대구여행 가시면 들러보세요🩷

📍서문시장 ⭐️⭐️
  대구 중구 달성로 50 서문시장
  월-일 9:00~18:00
  칼제비, 물떡, 식혜, 호떡 먹었는데 딱 생각한 맛

📍카페 연화 ⭐️⭐️⭐️
  대구 동구 동부로34길 3 연화
  화-일 12:00~22:00
  디저트 맛집, 귀여운 고먐미는 덤🐈‍⬛

📍양지떡볶이 ⭐️⭐️⭐️⭐️
  대구 수성구 국채보상로162길 58
  월-토 10:30~19:30 
  떡볶이와 납작만두 미친맛 ㅠ 
  미친가성비, 셋이서 만 원 나옴 

📍아리조나막창 수성못 본점 ⭐️⭐️⭐️⭐️
  대구 수성구 용학로25길 45
  월-일 16:00~24:00 
  막창 본고지 인정입니다👍🏻 

+ 보너스 (영상에는 없지만) 

📍 신안동갈비 ⭐️⭐️⭐️⭐️⭐️
 대구 수성구 용학로25길 26
 현지인 추천 찐맛집 👍🏻
 마늘에 저민 갈비가 녹아요🤤",1년 전,1696760914.596366,1,,False,False,2023-10-08 10:28:34.596365929,2023-10-08 10:28:34,False
5dN1b-uLuHk,#대구여행 1탄 대구 먹방🤤🩷,세린게티 serenegetti,@Hee1017,예쁜아가씨~~,11개월 전,1699439314.906983,0,,False,False,2023-11-08 10:28:34.906982899,2023-11-08 10:28:34,False
5dN1b-uLuHk,#대구여행 1탄 대구 먹방🤤🩷,세린게티 serenegetti,@김선웅-u8v,한입만은 좀!,11개월 전,1699439315.277254,0,,False,False,2023-11-08 10:28:35.277254105,2023-11-08 10:28:35,False
5dN1b-uLuHk,#대구여행 1탄 대구 먹방🤤🩷,세린게티 serenegetti,@임소율-j4t,편집 모임??!,1년 전,1696760915.411053,0,,False,False,2023-10-08 10:28:35.411052942,2023-10-08 10:28:35,False
5dN1b-uLuHk,#대구여행 1탄 대구 먹방🤤🩷,세린게티 serenegetti,@hjy2017,앜 언니 너무 귀여워요...🥺 왜 이리 잘 먹는 고야❣️,1년 전,1696760915.507941,3,1,True,False,2023-10-08 10:28:35.507941008,2023-10-08 10:28:35,False
5dN1b-uLuHk,#대구여행 1탄 대구 먹방🤤🩷,세린게티 serenegetti,@sjh5950,이런거 너무 좋음 자주 올려주세요!!!!!!!,1년 전,1696760915.622686,1,1,True,False,2023-10-08 10:28:35.622685909,2023-10-08 10:28:35,False
5dN1b-uLuHk,#대구여행 1탄 대구 먹방🤤🩷,세린게티 serenegetti,@serenegetti,즈후..멈출 수 없었다…❤️,1년 전,1696760915.908481,1,,False,True,2023-10-08 10:28:35.908480883,2023-10-08 10:28:35,True
5dN1b-uLuHk,#대구여행 1탄 대구 먹방🤤🩷,세린게티 serenegetti,@serenegetti,그럴게요😂❤,1년 전,1696760916.161299,0,,False,True,2023-10-08 10:28:36.161298990,2023-10-08 10:28:36,True
6Jh6wPUDl-M,"대구 서문시장 강원도아줌마의 암뽕순대 1 / Sundae, Korean street food #shortvideo",푸드친구 food friend,@songsuk2510,윤멧돼지 똘만이 2찍 개돼지 동네,1년 전,1696760912.573518,0,,False,False,2023-10-08 10:28:32.573518038,2023-10-08 10:28:32,False
6Jh6wPUDl-M,"대구 서문시장 강원도아줌마의 암뽕순대 1 / Sundae, Korean street food #shortvideo",푸드친구 food friend,@Darby808,배탈이 왜 나는줄 아냐? 맨손에 병균이 가장많다 배만 죽어라 아픈게 배탈이 아니다 설사도 배탈이다 글고 특히 회.,1년 전(수정됨),1696760912.709062,0,,False,False,2023-10-08 10:28:32.709062099,2023-10-08 10:28:32,False
6Jh6wPUDl-M,"대구 서문시장 강원도아줌마의 암뽕순대 1 / Sundae, Korean street food #shortvideo",푸드친구 food friend,@디젤디젤후후,옛날에 깨소금하고 쌈장 모우는거 보고나서는 서문시장노점에서는 안먹어요,1년 전,1696760912.813517,0,,False,False,2023-10-08 10:28:32.813517094,2023-10-08 10:28:32,False
6Jh6wPUDl-M,"대구 서문시장 강원도아줌마의 암뽕순대 1 / Sundae, Korean street food #shortvideo",푸드친구 food friend,@정준호-n5w,저거 씹을때 아삭 아삭하니 맛있지,1년 전,1696760912.932429,0,,False,False,2023-10-08 10:28:32.932429075,2023-10-08 10:28:32,False
6Jh6wPUDl-M,"대구 서문시장 강원도아줌마의 암뽕순대 1 / Sundae, Korean street food #shortvideo",푸드친구 food friend,@Yongerewer,김건희 가면 박수 쳐주는 상무식 동네,1년 전,1696760913.088143,0,2,False,False,2023-10-08 10:28:33.088143110,2023-10-08 10:28:33,False
6Jh6wPUDl-M,"대구 서문시장 강원도아줌마의 암뽕순대 1 / Sundae, Korean street food #shortvideo",푸드친구 food friend,@coolguy-andy,"누가 언제부터 저걸 암뽕순대라고?
당면순대로 사기치네.",1년 전,1696760913.213621,0,2,False,False,2023-10-08 10:28:33.213620901,2023-10-08 10:28:33,False
6Jh6wPUDl-M,"대구 서문시장 강원도아줌마의 암뽕순대 1 / Sundae, Korean street food #shortvideo",푸드친구 food friend,@상민이-j6b,와. 부속 진짜 맛나겠다,1년 전,1696760913.345576,1,,False,False,2023-10-08 10:28:33.345576048,2023-10-08 10:28:33,False
6Jh6wPUDl-M,"대구 서문시장 강원도아줌마의 암뽕순대 1 / Sundae, Korean street food #shortvideo",푸드친구 food friend,@baek1389,"자동차매연에 바로 앞으로 씨티100  다니고
바닥에 바퀴벌레 심심찮게 보입니다
많이들 오셔서 맘껏 잡수고 가셔요",1년 전,1696760913.489483,5,2,False,False,2023-10-08 10:28:33.489483118,2023-10-08 10:28:33,False
6Jh6wPUDl-M,"대구 서문시장 강원도아줌마의 암뽕순대 1 / Sundae, Korean street food #shortvideo",푸드친구 food friend,@김진국-p6v,TK.망해라,1년 전,1696760913.604821,0,,False,False,2023-10-08 10:28:33.604820967,2023-10-08 10:28:33,False
